id,outliers
892, 0.11739849698557825
893, 0.037167979284655255
894, 0.09180643875207095
895, 0.06239397945633661
896, 0.03979356994833416
897, 0.01931371236104109
898, 0.05359608807838057
899, 0.011038241087745423
900, 0.0970280991176068
901, 0.027524538561157625
902, 0.4220477015848036
903, 0.022718821147457283
904, 0.019479214773178544
905, 0.017887869204994182
906, 0.3406160817075854
907, 0.48606435569495454
908, 0.35851070117128614
909, 0.014937276442709105
910, 0.10478776695336353
911, 0.031778185809450375
912, 0.016102147056880154
913, 0.035707611544062885
914, 0.20975728473681243
915, 0.018799380743485354
916, 0.05870397329456633
917, 0.030609796218592198
918, 0.055563970894914355
919, 0.0046521297077853786
920, 0.021858186514503778
921, 0.05386525761593165
922, 0.028235275876364527
923, 0.0208584372286712
924, 0.019958580191262277
925, 0.18672335530752582
926, 0.015288153771177142
927, 0.016292570987212766
928, 0.021433014069422034
929, 0.2433127701914476
930, 0.03227397309483776
931, 0.023602975535549464
932, 0.1818953299111895
933, 0.028018006661992383
934, 0.06127747879692787
935, 0.35413010984771454
936, 0.009508415588598189
937, 0.04073433888016588
938, 0.015762977919416745
939, 0.01589142501967114
940, 0.020221375969711308
941, 0.030641724456213652
942, 0.11964315074887481
943, 0.21941688214121297
944, 0.017745207034510605
945, 0.022189994279482282
946, 0.20873641843232266
947, 0.06611578732593568
948, 0.16174495479476736
949, 0.8476377902365402
950, 0.2110738535892724
951, 0.014212790864351161
952, 0.024749692946485123
953, 0.014001429508814873
954, 0.3678001556122237
955, 0.06684071053106375
956, 0.2748286467687993
957, 0.1396829036148996
958, 0.12729397128678316
959, 0.016629424490637222
960, 0.04780022812655889
961, 0.06280428371420899
962, 0.014168652033464981
963, 0.04137387680754817
964, 0.032871695462078715
965, 0.33620711237067646
966, 0.4065130804179794
967, 0.029922513451719777
968, 0.06169014503625757
969, 0.281198974143173
970, 0.031376033925871426
971, 0.050068465313996224
972, 0.12017279493879947
973, 0.2406872702366524
974, 0.01615626396944516
975, 0.24197439977305746
976, 0.09578808539580641
977, 0.027728750034307963
978, 0.16451623661091974
979, 0.03673469237051362
980, 0.10244205885797564
981, 0.01568843347187876
982, 0.006455121622325669
983, 0.5478100594189655
984, 0.028772120821343353
985, 0.0358688267016451
986, 0.29312677502316414
987, 0.08910581984532515
988, 0.18147311794922627
989, 0.02460886199960806
990, 0.17266485546224558
991, 0.017228706826050627
992, 0.02091855261357047
993, 0.547252873366426
994, 0.21436077359697933
995, 0.10901366817809381
996, 0.021864837549732542
997, 0.2259748471986418
998, 0.10388977039184173
999, 0.633570750129311
